proyecto_id,titulo,publicacion_fecha,anio,tipo,autor,relevante,dominio,tema,orientacion,saliencia,fuente_etiqueta,flag_revision,notas
HCDN098769,"DECLARAR DE INTERES DE LA H CAMARA EL ""SEMINARIO DE CARNES DIFERENCIADAS Y NO TRADICIONALES: TECNO FIDTA 2008"", A REALIZARSE EL DIA 25 DE SEPTIEMBRE DE 2008 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2008-09-09T00:00:00,2008,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN098770,"DECLARAR DE INTERES DE LA H CAMARA EL ""III SEMINARIO INTERNACIONAL INTEGRACION DE LA CADENA DE VALOR DE LA CARNE BOVINA: MERCADO Y OPORTUNIDADES"", A REALIZARSE DEL 22 AL 27 DE SEPTIEMBRE DE 2008 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2008-09-09T00:00:00,2008,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN099112,"CREACION DEL PLAN ESTRATEGICO NACIONAL DE PROMOCION Y DESARROLLO DEL SISTEMA AGROALIMENTARIO ""CARNES ARGENTINAS DE ALTA CALIDAD"".",2008-09-18T00:00:00,2008,LEY,"CANTERO GUTIERREZ, ALBERTO",false,ninguno,,,,corpus,si,plan carnes alta calidad: promocion domestica Hilton-adyacente
HCDN099155,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE UNA POSIBLE RESOLUCION POR LA CUAL SE CREARIA UN REGISTRO GENERAL DE OPERADORES PARA LAS CADENAS AGROALIMENTARIAS DE CARNES, GRANOS, LECHE Y AVES, POR PARTE DE LA OFICINA NACIONAL DE CONTROL COMERCIAL AGROPECUARIO - ONCCA -.",2008-09-19T00:00:00,2008,RESOLUCION,"VIALE, LISANDRO ALFREDO",false,ninguno,,,,corpus,no,registro ONCCA (adjudicado no relevante)
HCDN099335,PROMOCION DE LA EXPORTACION DE CARNES BOVINAS.,2008-09-23T00:00:00,2008,LEY,"CREMER DE BUSTI, MARIA CRISTINA",false,ninguno,,,,corpus,si,promocion de exportacion de carnes (sonda)
HCDN099357,"DECLARAR DE INTERES DE LA H CAMARA EL ""SEMINARIO: PAUTAS PARA EL MEJORAMIENTO DE LA CALIDAD DE LA CARNE BOVINA"", A REALIZARSE EL DIA 26 DE SEPTIEMBRE DE 2008 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2008-09-23T00:00:00,2008,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN099495,"SOLICITAR AL PODER EJECUTIVO DISPONGA LA CREACION DE UN PROGRAMA QUE ESTABLEZCA LA ""CAPITAL CULTURAL DEL MERCOSUR"", A SER DESIGNADA ANUALMENTE, Y POSTULAR PARA EL 2010 A LA CIUDAD DE BUENOS AIRES Y EN 2016 A LA CIUDAD DE SAN MIGUEL DE TUCUMAN.",2008-09-25T00:00:00,2008,RESOLUCION,"IGLESIAS, FERNANDO ADOLFO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,Capital Cultural del Mercosur: institucionalidad cultural del bloque
HCDN099991,"DERECHOS DE EXPORTACION E IMPORTACION: ESTABLECIMIENTO SEGUN LO NORMADO POR LOS ARTICULOS 4, 9, 17, 52 Y 75 DE LA CONSTITUCION NACIONAL; PORCENTAJES PARA GRANOS, CARNES, FRUTAS Y LACTEOS; CREACION DE UNA COMISION BICAMERAL PERMANENTE PARA EL ANALISIS DE LOS DERECHOS DE EXPORTACION E IMPORTACION.",2008-10-07T00:00:00,2008,LEY,"RODRIGUEZ, MARCELA VIRGINIA",false,ninguno,,,,corpus,no,derechos de exportacion domesticos
HCDN100036,EXPRESAR CONSENTIMIENTO Y APROBACION AL GOBIERNO NACIONAL POR LA MEDIDA DE RESTABLECER LA RECIPROCIDAD EN LA ASIGNACION DE UNA TASA DE SOLICITUD DE INGRESO A LOS CIUDADANOS DE LOS PAISES QUE EXIGEN QUE LOS ARGENTINOS TRAMITEN VISAS COMO ARANCELES ESPECIALES PARA INGRESAR EN SUS TERRITORIOS.,2008-10-08T00:00:00,2008,RESOLUCION,"PERIE, JULIA ARGENTINA",false,ninguno,,,,corpus,no,visas
HCDN100043,"DECLARAR DE INTERES DE LA H CAMARA LAS ""XIV JORNADAS NACIONALES DE EXTENSION RURAL Y VI DEL MERCOSUR"", A REALIZARSE DEL 8 AL 10 DE OCTUBRE DE 2008 EN LA PROVINCIA DE TUCUMAN.",2008-10-08T00:00:00,2008,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN100063,LEY PARA EXPORTACIONES PARA CONSUMO DE DESPERDICIOS DE COBRE Y ALUMINIO COMPRENDIDAS EN POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.,2008-10-08T00:00:00,2008,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ DE KIRCHNER, CRISTINA",false,ninguno,,,,corpus,no,NCM
HCDN100142,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA PREEXISTENCIA DE UN PROTOCOLO ENTRE LA REPUBLICA FEDERATIVA DEL BRASIL Y LA UNION EUROPEA, A FIRMARSE EN BRUSELAS EN EL MES DE DICIEMBRE DE 2008.",2008-10-14T00:00:00,2008,RESOLUCION,"MONTOYA, JORGE LUCIANO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,protocolo Brasil-UE: disciplina del bloque ante bilateralismo
HCDN100202,"EXPRESAR BENEPLACITO POR LA JORNADA DE CAPACITACION ""EL GUARANI EN EL AULA. EL GUARANI, IDIOMA OFICIAL DEL MERCOSUR"", A REALIZARSE EL DIA 25 DE OCTUBRE DE 2008 EN ITUZAINGO, PROVINCIA DE CORRIENTES.",2008-10-15T00:00:00,2008,RESOLUCION,"GALANTINI, EDUARDO LEONEL",false,ninguno,,,,corpus,no,jornada guarani = evento
HCDN100290,"DECLARAR DE INTERES DE LA H CAMARA LA ""TERCERA EDICION: GANADOS Y CARNES REGION CENTRO 2008"", A REALIZARSE EL 23 DE OCTUBRE DE 2008 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE CORDOBA.",2008-10-16T00:00:00,2008,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN100298,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS CONDUCENTES A REGLAMENTAR LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE BOSQUES NATIVOS.",2008-10-16T00:00:00,2008,DECLARACION,"CORTINA, ROY",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,OTBN 26331
HCDN100311,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""XIV CONGRESO LATINOAMERICANO DE FOLKLORE DEL MERCOSUR"" Y LAS XVIII JORNADAS NACIONALES DE FOLKLORE ""DEL ATLANTICO AL PACIFICO"", A REALIZARSE DEL 25 AL 28 DE NOVIEMBRE DE 2008, EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2008-10-17T00:00:00,2008,RESOLUCION,"LINARES, MARIA VIRGINIA",false,ninguno,,,,corpus,no,evento
HCDN100451,"EXPRESAR BENEPLACITO POR LA CERTIFICACION COMO ""RECONOCIMIENTO DE EXCELENCIA DE LA UNESCO PARA PRODUCTOS ARTESANALES DEL MERCOSUR"", OTORGADA AL ORFEBRE JUAN ALFREDO ORTEGA, ORIUNDO DE LA PROVINCIA DE SALTA, EN VIRTUD DE SU OBRA ""CRUCIFIJO Y PECTORAL"".",2008-10-24T00:00:00,2008,DECLARACION,"VILARIÑO, JOSE ANTONIO",false,ninguno,,,,corpus,no,honorifico/nombre
HCDN100684,"DECLARAR DE INTERES DE LA HONORABLE CAMARA LA ""I EDICION DEL FESTIVAL DEL MERCOSUR"", EN EL MARCO DE LA ""34 EDICION NACIONAL DEL FESTIVAL DE LA MUSICA DEL LITORAL"", A REALIZARSE DEL 27 AL 29 DE NOVIEMBRE DE 2008, EN LA PROVINCIA DE MISIONES.",2008-11-05T00:00:00,2008,DECLARACION,"PERIE, JULIA ARGENTINA",false,ninguno,,,,corpus,no,festival
HCDN101794,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE RESOLUCIONES REMITIDAS POR LA AUDITORIA GENERAL DE LA NACION REFERENTES A LOS ESTADOS FINANCIEROS AL 31 DE DICIEMBRE DE 2007, CORRESPONDIENTES AL PROYECTO BOSQUES NATIVOS Y AREAS PROTEGIDAS, CONVENIO DE PRESTAMO 4085-AR BIRF (0183-OV-08) Y AL PROYECTO PNUD ARG/99/011 MANEJO Y CONSERVACION DE LOS BOSQUES NATIVOS, CONVENIO DE PRESTAMO 4085-AR BIRF (0191-OV-08).",2008-11-07T00:00:00,2008,RESOLUCION,PARLAMENTARIA MIXTA REVISORA DE CUENTAS,false,ninguno,,,,corpus,no,auditoria contable bosques BIRF
HCDN100978,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL ""X CONGRESO ARGENTINO DE INGENIERIA RURAL Y II DEL MERCOSUR"", A REALIZARSE DEL 1 AL 4 DE SEPTIEMBRE DE 2009, EN ROSARIO, PROVINCIA DE SANTA FE.",2008-11-18T00:00:00,2008,RESOLUCION,"ROSSI, AGUSTIN OSCAR",false,ninguno,,,,corpus,no,evento
HCDN101002,EXPRESAR PREOCUPACION POR LA DEFORESTACION DE BOSQUES NATIVOS EN LA PROVINCIA DE SALTA.,2008-11-19T00:00:00,2008,RESOLUCION,"LLANOS, EDITH OLGA",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,no,deforestacion Salta (desmontes)
HCDN101071,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA NOMINA DE LAS PLANTAS HABILITADAS PARA LA PRODUCCION DE BIOCOMBUSTIBLES.,2008-11-25T00:00:00,2008,RESOLUCION,"GARCIA, SUSANA ROSA",false,ninguno,,,,corpus,no,
HCDN101299,"ESTABLECER QUE EL PRECIO GUIA DE BASE UTILIZADO PARA EL CALCULO DE LOS ARANCELES APLICABLES AL AZUCAR, SE CALCULARA SEGUN EL PRECIO MAYORISTA DE LOS PAISES: REPUBLICA FEDERATIVA DEL BRASIL, REPUBLICA DE COLOMBIA, REPUBLICA DE CHILE Y LOS ESTADOS UNIDOS MEXICANOS.",2008-12-04T00:00:00,2008,LEY,"DATO, ALFREDO CARLOS",false,ninguno,,,,corpus,no,arancel azucar referencia
HCDN101556,"REGIMEN PROMOCIONAL PARA LA INVESTIGACION, DESARROLLO, GENERACION Y USO DE BIOCOMBUSTIBLES Y DERIVADOS OLEOQUIMICOS, LEY 26093: SUSTITUCION DE LOS ARTICULOS 7 (PORCENTAJES DE MEZCLA DEL GASOIL Y DIESEL OIL CON BIODIESEL) Y 8 (PORCENTAJES DE MEZCLA DE LAS NAFTAS CON BIOETANOL).",2008-12-16T00:00:00,2008,LEY,"LUSQUIÑOS, LUIS BERNARDO",false,ninguno,,,,corpus,no,mezcla biodiesel
HCDN101557,PROHIBICION TEMPORARIA Y PARCIAL DE IMPORTACION DE BIENES Y SERVICIOS CUYO ABASTECIMIENTO DEL MERCADO INTERNO ESTE ASEGURADO POR EMPRESAS NACIONALES EXCEPTUANDO LOS BIENES PROVENIENTES DE PAISES DEL MERCOSUR.,2008-12-16T00:00:00,2008,LEY,"SOLANAS, RAUL PATRICIO",true,C,mercosur_institucional,proteccionista_defensiva,relacionada,corpus,si,prohibicion importaciones con excepcion Mercosur
HCDN102504,"SOLICITAR AL PODER EJECUTIVO DISPONGA LA REGLAMENTACION DE LA LEY 26331, DE ""PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS"".",2009-02-04T00:00:00,2009,RESOLUCION,"SESMA, LAURA JUDITH",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,OTBN 26331
HCDN102687,"RESTRICCIONES NO SANITARIAS A LAS EXPORTACIONES DE CARNE FRESCA DE BOVINO Y MENUDENCIAS, SUSPENDERLAS POR CIENTO OCHENTA DIAS.",2009-02-18T00:00:00,2009,LEY,"MARTIN, MARIA ELENA",false,ninguno,,,,corpus,si,restricciones export carne (sonda)
HCDN103082,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA QUE LOS PASOS FRONTERIZOS ACTUEN EN FORMA INTEGRADA CON LOS PAISES MIEMBROS DEL MERCOSUR Y SUS ASOCIADOS.,2009-03-02T00:00:00,2009,RESOLUCION,"OBIGLIO, JULIAN MARTIN",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,pasos fronterizos integrados
HCDN103291,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS POLITICAS Y SUBVENCIONES A LOS BIOCOMBUSTIBLES.,2009-03-03T00:00:00,2009,RESOLUCION,"BIANCHI, IVANA MARIA",false,ninguno,,,,corpus,no,
HCDN103304,"DECLARAR DE INTERES DE LA H CAMARA LA ""PRIMER CONFERENCIA INTERNACIONAL SOBRE IDENTIFICACION Y TRAZABILIDAD DE LOS ANIMALES"", A REALIZARSE LOS DIAS 23 Y 25 DE MARZO DE 2009 EN LA PROVINCIA DE BUENOS AIRES.",2009-03-03T00:00:00,2009,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,conferencia trazabilidad = evento
HCDN103487,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCUENTA POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE OLIVOS.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM olivos
HCDN103488,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 5 AL 2,5 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PRODUCTOS HORTICOLAS PROVENIENTES DE LA PROVINCIA DE BUENOS AIRES.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM horticolas
HCDN103489,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCUENTA POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PAPA.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM papa
HCDN103491,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCO AL DOS COMA CINCO POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PRODUCCIONES DE UVA FRESCA Y PAPA.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM uva/papa
HCDN103495,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 5 AL 2,5 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE ARANDANOS.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM arandanos
HCDN103496,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CEREZAS.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM cerezas
HCDN103497,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CITRICOS.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM citricos
HCDN103498,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE FRUTALES DE CAROZO.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM carozo
HCDN103499,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE FRUTAS DE PEPITA.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM pepita
HCDN103500,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CEBOLLAS.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM cebollas
HCDN103501,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE LEGUMBRES.",2009-03-04T00:00:00,2009,DECLARACION,"PERIE, HUGO RUBEN",false,ninguno,,,,corpus,no,NCM legumbres
HCDN103693,PRIORIZAR EN LA AGENDA DE LA REPUBLICA ARGENTINA PARA LA PROXIMA REUNION CUMBRE DEL MERCOSUR LA FIRMA DEL PACTO POR LA INFANCIA Y ADOLESCENCIA EN EL MERCOSUR.,2009-03-06T00:00:00,2009,LEY,"FABRIS, LUCIANO RAFAEL",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,agenda de cumbre; materia infancia
HCDN103732,"CREACION DEL CARNE ESCOLAR NACIONAL (CEN): USO OBLIGATORIO, CREACION DE LA COMISION FISCALIZADORA PERMANENTE DEL CEN (REPRODUCCION DEL EXPEDIENTE 6054-D-06).",2009-03-10T00:00:00,2009,LEY,"MARTINEZ GARBINO, EMILIO RAUL",false,ninguno,,,,corpus,no,carne = carnet escolar
HCDN103806,"EXPRESAR RECHAZO POR LOS INCREMENTOS EN LOS ARANCELES Y FORMULARIOS PARA EL TRASLADO DE GANADO DISPUESTO POR RESOLUCIONES DEL SENASA 135, 136 Y 137/09.",2009-03-11T00:00:00,2009,RESOLUCION,"LINARES, MARIA VIRGINIA",false,ninguno,,,,corpus,no,tasas SENASA
HCDN103837,"DERECHOS DE EXPORTACION PARA DISTINTAS VARIEDADES DE TRIGO, MAIZ, GIRASOL Y SORGO: ALICUOTA 0 % PARA LOS COMPRENDIDOS DENTRO DE LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR; FIJACION DE DIFERENTES ALICUOTAS PARA LA SOJA EN FUNCION DE LA CANTIDAD DE TONELADAS DE PRODUCCION; DEROGACION DE LOS ARTICULOS 755 Y 756 DEL CODIGO ADUANERO (LEY 22415); MODIFICACION DEL ARTICULO 28 DE LA LEY 23349 (IMPUESTO AL VALOR AGREGADO).",2009-03-11T00:00:00,2009,LEY,"DALLA FONTANA, ARIEL RAUL ARMANDO",false,ninguno,,,,corpus,no,NCM retenciones
HCDN104251,CREACION DEL SISTEMA UNICO DE CORTES DE CARNES BOVINAS PARA SU COMERCIALIZACION: OBJETO (REPRODUCCION DEL EXPEDIENTE 4626-D-07).,2009-03-26T00:00:00,2009,LEY,"SOLANAS, RAUL PATRICIO",false,ninguno,,,,corpus,no,
HCDN104332,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA EXISTENCIA DE UN ""REGISTRO GENERAL DE OPERADORES PARA LAS CADENAS AGROALIMENTARIAS DE CARNES, GRANOS, LECHE Y AVES"" EN LA ""OFICINA NACIONAL DE CONTROL COMERCIAL AGROPECUARIA - ONCCA -"".",2009-03-27T00:00:00,2009,RESOLUCION,"VIALE, LISANDRO ALFREDO",false,ninguno,,,,corpus,no,registro ONCCA
HCDN104495,"IDENTIFICACION, REGISTRO Y CLASIFICACION DEL POTENCIAL HUMANO NACIONAL - LEY 17671 - MODIFICACION DEL ARTICULO 13, SOBRE RECONOCIMIENTO DE LA ""CEDULA DE IDENTIDAD NACIONAL MERCOSUR"" Y DEL ""PASAPORTE ARGENTINO MERCOSUR"" PARA ACREDITACION DE LA IDENTIDAD DE LAS PERSONAS.",2009-04-05T00:00:00,2009,LEY,"GALVALISI, LUIS ALBERTO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,cedula/pasaporte Mercosur
HCDN104677,"SOLICITUD AL PODER EJECUTIVO DISPONGA LA INSTRUMENTACION DE PLANES PALIATIVOS PARA SUPERAR LA CRISIS LABORAL, ECONOMICA Y SOCIAL QUE AFECTA A VARIOS DEPARTAMENTOS DE LA PROVINCIA DE SALTA, AFECTADOS POR LA RESOLUCION DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION QUE DISPUSO EL CESE PROVISIONAL DE LOS DESMONTES Y TALAS DE BOSQUES NATIVOS, Y OTRAS CUESTIONES CONEXAS.",2009-04-14T00:00:00,2009,RESOLUCION,"DAHER, ZULEMA BEATRIZ",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,paliativos por cese de desmontes (fallo CSJN)
HCDN104687,"DECLARAR DE INTERES DE LA H. CAMARA EL ""SEMINARIO IPCVA: GANADERIA Y COMPROMISO, DIAGNOSTICO Y PROPUESTAS PARA EL CRECIMIENTO SOSTENIDO DE LA CADENA DE LA CARNE VACUNA"", A REALIZARSE EL DIA 29 DE ABRIL DE 2009 EN VILLA MERCEDES, PROVINCIA DE SAN LUIS.",2009-04-14T00:00:00,2009,RESOLUCION,"FERRO, FRANCISCO JOSE",false,ninguno,,,,corpus,no,evento
HCDN104804,"EXPRESAR PREOCUPACION POR EL INFORME TITULADO "" EL ESTATUS Y LA LOCACION DE LAS INSTALACIONES MILITARES DE LOS ESTADOS MIEMBROS DE LA UNION EUROPEA Y SU POTENCIAL ROL PARA LA POLITICA DE SEGURIDAD Y DEFENSA EUROPEAS - ESDP -"", EN EL CUAL SE INCLUYEN LAS BASES MILITARES BRITANICAS EMPLAZADAS EN LAS ISLAS MALVINAS.",2009-04-15T00:00:00,2009,DECLARACION,"GORBACZ, LEONARDO ARIEL",false,ninguno,,,,corpus,no,defensa/Malvinas
HCDN104971,DIA DEL BOSQUE NATIVO: SE INSTITUYE COMO TAL EL SEGUNDO DOMINGO DEL MES DE MAYO DE CADA AÑO.,2009-04-22T00:00:00,2009,LEY,"MOREJON, MANUEL AMOR",false,ninguno,,,,corpus,si,Dia del Bosque Nativo: conmemorativo ambiental
HCDN105518,"REGIMEN PROMOCIONAL PARA LA INVESTIGACION, DESARROLLO, GENERACION Y USO DE BIOCOMBUSTIBLES Y DERIVADOS. LEY 26093. MODIFICACION. SUSTITUCION DEL ARTICULO 13 Y DEL ARTICULO 17, SOBRE BENEFICIOS POR LA RADICACION DE INDUSTRIAS DE BIOCOMBUSTIBLES.",2009-05-11T00:00:00,2009,LEY,"BULLRICH, ESTEBAN JOSE",false,ninguno,,,,corpus,no,
HCDN105835,"EXPRESAR BENEPLACITO POR EL ACUERDO POLITICO ARRIBADO EN LA ""IV SESION ESPECIAL DEL PARLAMENTO DEL MERCOSUR"", DONDE SE APROBO EL CRITERIO DE REPRESENTACION CIUDADANA CON PROPORCIONALIDAD ATENUADA.",2009-05-20T00:00:00,2009,DECLARACION,"IGLESIAS, FERNANDO ADOLFO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,sesion del Parlasur
HCDN106321,SUSPENSION DE LOS EFECTOS DE LA LEY 26192 DE APROBACION DEL PROTOCOLO DE ADHESION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA AL MERCOSUR.,2009-05-29T00:00:00,2009,LEY,"PINEDO, FEDERICO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,suspension adhesion Venezuela
HCDN106379,"SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER ANTE LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR, LA CONVOCATORIA A UNA REUNION EXTRAORDINARIA DEL CONSEJO DEL MERCADO COMUN, A FIN DE CONSIDERAR LA NACIONALIZACION DE EMPRESAS ARGENTINAS EN LA REPUBLICA BOLIVARIANA DE VENEZUELA Y OTRAS CUESTIONES CONEXAS.",2009-06-02T00:00:00,2009,DECLARACION,"DIEZ, MARIA INES",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,CMC extraordinario por nacionalizaciones
HCDN106380,"SOLICITAR AL PODER EJECUTIVO DISPONGA EXTENDER EL ACCESO LIBRE Y GRATUITO A TODOS LOS ARCHIVOS PUBLICADOS EN LA PAGINA WEB DEL BOLETIN OFICIAL, ELIMINANDO EL ARANCEL PARA SU ACCESO.",2009-06-02T00:00:00,2009,DECLARACION,"QUIROZ, ELSA SIRIA",false,ninguno,,,,corpus,no,arancel BO
HCDN107295,"MEDICAMENTOS Y PRODUCTOS DESTINADOS A COMBATIR EL VIRUS DE ""INFLUENZA A H1N1"". SE EXCEPTUAN DE TRIBUTAR ARANCELES DE IMPORTACION E IMPUESTOS INTERNOS DURANTE EL PERIODO DE PANDEMIA DE LA ENFERMEDAD DECLARADO POR LA ""ORGANIZACION MUNDIAL DE LA SALUD - OMS -"".",2009-07-01T00:00:00,2009,LEY,"PETIT, MARIA DE LOS ANGELES",false,ninguno,,,,corpus,no,
HCDN107317,SOLICITAR AL PODER EJECUTIVO DISPONGA GESTIONES NECESARIAS ANTE MEXICO Y JAPON PARA QUE RECONOZCAN A NUESTRO PAIS COMO ZONA LIBRE DE AFTOSA SIN VACUNACION.,2009-07-01T00:00:00,2009,DECLARACION,"COMELLI, ALICIA MARCELA",false,ninguno,,,,corpus,si,aftosa Mexico/Japon (sonda sanitaria no UE)
HCDN107424,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA MODIFICAR LA RESOLUCION 15/08, LA CUAL ESTABLECE LOS IMPORTES EN CONCEPTO DE ARANCEL POR INSCRIPCION, REINSCRIPCION Y RENOVACION ANUAL DE LAS SOCIEDADES REGISTRADAS EN LA INSPECCION GENERAL DE JUSTICIA.",2009-07-06T00:00:00,2009,RESOLUCION,"LINARES, MARIA VIRGINIA",false,ninguno,,,,corpus,no,aranceles IGJ
HCDN107492,"EXENCION DE LA ALICUOTA DEL IMPUESTO AL VALOR AGREGADO SOBRE PRODUCTOS DE LA CANASTA BASICA DE ALIMENTOS (PAN COMUN, CARNES, FRUTAS, LEGUMBRES Y HORTALIZAS).",2009-07-08T00:00:00,2009,LEY,"DE NARVAEZ, FRANCISCO",false,ninguno,,,,corpus,no,
